Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
1928-04-13 00:00:00-05:00,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0,0.0,0.0,18.077000045776366,
1928-04-16 00:00:00-05:00,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,0.0,0.0,18.121200065612793,
1928-04-17 00:00:00-05:00,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,0.0,0.0,18.160000076293944,
1928-04-19 00:00:00-05:00,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,0.0,0.0,18.20680004119873,
1928-04-20 00:00:00-05:00,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,0,0.0,0.0,18.247600059509278,
1928-04-23 00:00:00-05:00,19.149999618530277,19.149999618530277,19.149999618530277,19.149999618530277,0,0.0,0.0,18.285400047302247,
1928-04-24 00:00:00-05:00,19.25,19.25,19.25,19.25,0,0.0,0.0,18.322800064086913,
1928-04-25 00:00:00-05:00,19.32999992370605,19.32999992370605,19.32999992370605,19.32999992370605,0,0.0,0.0,18.359800071716307,
1928-04-26 00:00:00-05:00,19.46999931335449,19.46999931335449,19.46999931335449,19.46999931335449,0,0.0,0.0,18.39640007019043,
1928-04-30 00:00:00-04:00,19.75,19.75,19.75,19.75,0,0.0,0.0,18.437200088500976,
1928-05-01 00:00:00-04:00,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,0,0.0,0.0,18.482400093078613,
1928-05-02 00:00:00-04:00,19.82999992370605,19.82999992370605,19.82999992370605,19.82999992370605,0,0.0,0.0,18.526400108337402,
1928-05-03 00:00:00-04:00,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,0.0,0.0,18.571200103759764,
1928-05-04 00:00:00-04:00,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,0.0,0.0,18.626200103759764,
1928-05-07 00:00:00-04:00,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,0,0.0,0.0,18.683000106811523,
1928-05-08 00:00:00-04:00,20.270000457763672,20.270000457763672,20.270000457763672,20.270000457763672,0,0.0,0.0,18.737800102233887,
1928-05-10 00:00:00-04:00,20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656,0,0.0,0.0,18.794000091552736,
1928-05-11 00:00:00-04:00,20.36000061035156,20.36000061035156,20.36000061035156,20.36000061035156,0,0.0,0.0,18.852200088500975,
1928-05-14 00:00:00-04:00,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,0,0.0,0.0,18.912200088500978,
1928-05-15 00:00:00-04:00,20.38999938964844,20.38999938964844,20.38999938964844,20.38999938964844,0,0.0,0.0,18.9692000579834,
1928-05-16 00:00:00-04:00,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0,0.0,0.0,19.029400024414063,
1928-05-17 00:00:00-04:00,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0,0.0,0.0,19.09280002593994,
1928-05-18 00:00:00-04:00,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0,0.0,0.0,19.14900001525879,
1928-05-22 00:00:00-04:00,19.36000061035156,19.36000061035156,19.36000061035156,19.36000061035156,0,0.0,0.0,19.193600044250488,
1928-05-24 00:00:00-04:00,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,0.0,0.0,19.247400054931642,
1928-05-25 00:00:00-04:00,19.899999618530277,19.899999618530277,19.899999618530277,19.899999618530277,0,0.0,0.0,19.302200050354003,
1928-05-28 00:00:00-04:00,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,0,0.0,0.0,19.34020004272461,
1928-05-29 00:00:00-04:00,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0,0.0,0.0,19.37800003051758,
1928-05-31 00:00:00-04:00,20.0,20.0,20.0,20.0,0,0.0,0.0,19.41800003051758,
1928-06-01 00:00:00-04:00,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0,0.0,0.0,19.461000022888182,
1928-06-04 00:00:00-04:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,0.0,0.0,19.49560001373291,
1928-06-05 00:00:00-04:00,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0,0.0,0.0,19.527400016784668,
1928-06-06 00:00:00-04:00,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0,0.0,0.0,19.55340000152588,
1928-06-07 00:00:00-04:00,19.61000061035156,19.61000061035156,19.61000061035156,19.61000061035156,0,0.0,0.0,19.576400032043455,
1928-06-08 00:00:00-04:00,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0,0.0,0.0,19.59080005645752,
1928-06-11 00:00:00-04:00,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,0.0,0.0,19.59240005493164,
1928-06-12 00:00:00-04:00,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,0.0,0.0,19.58360004425049,
1928-06-15 00:00:00-04:00,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,0,0.0,0.0,19.57740005493164,
1928-06-18 00:00:00-04:00,18.399999618530277,18.399999618530277,18.399999618530277,18.399999618530277,0,0.0,0.0,19.566600036621093,
1928-06-20 00:00:00-04:00,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,0,0.0,0.0,19.56020004272461,
1928-06-21 00:00:00-04:00,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,0,0.0,0.0,19.552400016784667,
1928-06-22 00:00:00-04:00,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0,0.0,0.0,19.537600021362305,
1928-06-25 00:00:00-04:00,18.46999931335449,18.46999931335449,18.46999931335449,18.46999931335449,0,0.0,0.0,19.528800010681152,
1928-06-27 00:00:00-04:00,18.86000061035156,18.86000061035156,18.86000061035156,18.86000061035156,0,0.0,0.0,19.52560001373291,
1928-06-28 00:00:00-04:00,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0,0.0,0.0,19.527200012207032,
1928-06-29 00:00:00-04:00,19.13999938964844,19.13999938964844,19.13999938964844,19.13999938964844,0,0.0,0.0,19.525400009155273,
1928-07-02 00:00:00-04:00,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,0,0.0,0.0,19.519599990844725,
1928-07-03 00:00:00-04:00,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0.0,0.0,19.52340000152588,
1928-07-05 00:00:00-04:00,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,0,0.0,0.0,19.524199981689453,
1928-07-06 00:00:00-04:00,19.38999938964844,19.38999938964844,19.38999938964844,19.38999938964844,0,0.0,0.0,19.523799972534178,
1928-07-09 00:00:00-04:00,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,0,0.0,0.0,19.518399963378908,
1928-07-10 00:00:00-04:00,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,0.0,0.0,19.513399963378905,
1928-07-12 00:00:00-04:00,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,0.0,0.0,19.49919994354248,
1928-07-13 00:00:00-04:00,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,0,0.0,0.0,19.4857999420166,
1928-07-16 00:00:00-04:00,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0,0.0,0.0,19.47299995422363,
1928-07-17 00:00:00-04:00,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0,0.0,0.0,19.465999946594238,
1928-07-18 00:00:00-04:00,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0.0,0.0,19.46159996032715,
1928-07-23 00:00:00-04:00,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0,0.0,0.0,19.457399978637696,
1928-07-24 00:00:00-04:00,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0,0.0,0.0,19.449799995422364,
1928-07-25 00:00:00-04:00,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,0.0,0.0,19.438800010681152,
1928-07-26 00:00:00-04:00,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,0,0.0,0.0,19.427999992370605,
1928-07-27 00:00:00-04:00,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,0.0,0.0,19.419799995422363,
1928-08-06 00:00:00-04:00,19.57999992370605,19.57999992370605,19.57999992370605,19.57999992370605,0,0.0,0.0,19.41279998779297,
1928-08-07 00:00:00-04:00,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,0.0,0.0,19.39779998779297,
1928-08-09 00:00:00-04:00,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0,0.0,0.0,19.37559997558594,
1928-08-14 00:00:00-04:00,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,0.0,0.0,19.352799949645995,
1928-08-17 00:00:00-04:00,19.63999938964844,19.63999938964844,19.63999938964844,19.63999938964844,0,0.0,0.0,19.341399955749512,
1928-08-20 00:00:00-04:00,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,0.0,0.0,19.329599952697755,
1928-08-21 00:00:00-04:00,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0.0,0.0,19.321199951171874,
1928-08-24 00:00:00-04:00,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,0,0.0,0.0,19.320199966430664,
1928-08-27 00:00:00-04:00,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,0.0,0.0,19.326799964904787,
1928-08-28 00:00:00-04:00,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,0,0.0,0.0,19.335199966430665,
1928-08-29 00:00:00-04:00,20.57999992370605,20.57999992370605,20.57999992370605,20.57999992370605,0,0.0,0.0,19.348399963378906,
1928-08-30 00:00:00-04:00,20.61000061035156,20.61000061035156,20.61000061035156,20.61000061035156,0,0.0,0.0,19.373399963378905,
1928-08-31 00:00:00-04:00,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0,0.0,0.0,19.393399963378908,
1928-09-04 00:00:00-04:00,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,0,0.0,0.0,19.41479995727539,
1928-09-05 00:00:00-04:00,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0,0.0,0.0,19.44479995727539,
1928-09-06 00:00:00-04:00,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0,0.0,0.0,19.46719997406006,
1928-09-07 00:00:00-04:00,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0,0.0,0.0,19.488999977111817,
1928-09-10 00:00:00-04:00,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0,0.0,0.0,19.505999984741212,
1928-09-11 00:00:00-04:00,21.07999992370605,21.07999992370605,21.07999992370605,21.07999992370605,0,0.0,0.0,19.53159999847412,
1928-09-12 00:00:00-04:00,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,0.0,0.0,19.55779998779297,
1928-09-13 00:00:00-04:00,21.13999938964844,21.13999938964844,21.13999938964844,21.13999938964844,0,0.0,0.0,19.587399978637695,
1928-09-17 00:00:00-04:00,21.32999992370605,21.32999992370605,21.32999992370605,21.32999992370605,0,0.0,0.0,19.621799964904785,
1928-09-18 00:00:00-04:00,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0.0,0.0,19.657999954223634,
1928-09-20 00:00:00-04:00,21.21999931335449,21.21999931335449,21.21999931335449,21.21999931335449,0,0.0,0.0,19.70879993438721,
1928-09-21 00:00:00-04:00,21.36000061035156,21.36000061035156,21.36000061035156,21.36000061035156,0,0.0,0.0,19.769199943542482,
1928-09-24 00:00:00-04:00,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0,0.0,0.0,19.822999954223633,
1928-09-25 00:00:00-04:00,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,0.0,0.0,19.88319995880127,
1928-09-26 00:00:00-04:00,21.399999618530277,21.399999618530277,21.399999618530277,21.399999618530277,0,0.0,0.0,19.93979995727539,
1928-09-27 00:00:00-04:00,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0,0.0,0.0,19.991199951171875,
1928-10-02 00:00:00-05:00,21.26000022888184,21.26000022888184,21.26000022888184,21.26000022888184,0,0.0,0.0,20.045599937438965,
1928-10-03 00:00:00-05:00,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,0.0,0.0,20.099999961853026,
1928-10-08 00:00:00-05:00,21.11000061035156,21.11000061035156,21.11000061035156,21.11000061035156,0,0.0,0.0,20.144999961853028,
1928-10-11 00:00:00-05:00,21.51000022888184,21.51000022888184,21.51000022888184,21.51000022888184,0,0.0,0.0,20.19379997253418,
1928-10-15 00:00:00-05:00,21.649999618530277,21.649999618530277,21.649999618530277,21.649999618530277,0,0.0,0.0,20.243999977111816,
1928-10-16 00:00:00-05:00,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,0,0.0,0.0,20.29879997253418,
1928-10-17 00:00:00-05:00,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,0.0,0.0,20.34879997253418,
1928-10-18 00:00:00-05:00,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0,0.0,0.0,20.39599998474121,
1928-10-19 00:00:00-05:00,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0,0.0,0.0,20.447399978637694,
1928-10-22 00:00:00-05:00,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,0.0,0.0,20.49439998626709,
1928-10-23 00:00:00-05:00,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,0.0,0.0,20.544799995422363,
1928-10-24 00:00:00-05:00,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0.0,0.0,20.60840000152588,
1928-10-25 00:00:00-05:00,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0,0.0,0.0,20.66740001678467,
1928-10-29 00:00:00-05:00,22.0,22.0,22.0,22.0,0,0.0,0.0,20.73340000152588,
1928-10-30 00:00:00-05:00,21.76000022888184,21.76000022888184,21.76000022888184,21.76000022888184,0,0.0,0.0,20.792600021362304,
1928-10-31 00:00:00-05:00,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,0.0,0.0,20.84560001373291,
1928-11-05 00:00:00-05:00,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0.0,0.0,20.907999992370605,
1928-11-08 00:00:00-05:00,22.38999938964844,22.38999938964844,22.38999938964844,22.38999938964844,0,0.0,0.0,20.973999977111816,
1928-11-09 00:00:00-05:00,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,0,0.0,0.0,21.040999946594237,
1928-11-12 00:00:00-05:00,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,0.0,0.0,21.112999954223632,
1928-11-13 00:00:00-05:00,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0.0,0.0,21.182799949645997,
1928-11-15 00:00:00-05:00,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0,0.0,0.0,21.251799964904784,
1928-11-16 00:00:00-05:00,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0.0,0.0,21.32939998626709,
1928-11-20 00:00:00-05:00,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0,0.0,0.0,21.414799995422364,
1928-11-21 00:00:00-05:00,23.21999931335449,23.21999931335449,23.21999931335449,23.21999931335449,0,0.0,0.0,21.49659999847412,
1928-11-22 00:00:00-05:00,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,0,0.0,0.0,21.574200019836425,
1928-11-23 00:00:00-05:00,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,0,0.0,0.0,21.652800025939943,
1928-11-26 00:00:00-05:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0,0.0,0.0,21.72840000152588,
1928-11-27 00:00:00-05:00,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,0.0,0.0,21.79979999542236,
1928-11-28 00:00:00-05:00,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0,0.0,0.0,21.876000022888185,
1928-11-30 00:00:00-05:00,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,0,0.0,0.0,21.950800018310545,
1928-12-03 00:00:00-05:00,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,0,0.0,0.0,22.01620002746582,
1928-12-05 00:00:00-05:00,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,0,0.0,0.0,22.080200004577637,
1928-12-07 00:00:00-05:00,22.36000061035156,22.36000061035156,22.36000061035156,22.36000061035156,0,0.0,0.0,22.11,
1928-12-10 00:00:00-05:00,22.309999465942383,22.309999465942383,22.309999465942383,22.309999465942383,0,0.0,0.0,22.136800003051757,
1928-12-11 00:00:00-05:00,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0,0.0,0.0,22.170200004577637,
1928-12-12 00:00:00-05:00,22.520000457763672,22.520000457763672,22.520000457763672,22.520000457763672,0,0.0,0.0,22.20180000305176,
1928-12-13 00:00:00-05:00,22.479999542236328,22.479999542236328,22.479999542236328,22.479999542236328,0,0.0,0.0,22.229599990844726,
1928-12-14 00:00:00-05:00,22.530000686645508,22.530000686645508,22.530000686645508,22.530000686645508,0,0.0,0.0,22.261800003051757,
1928-12-17 00:00:00-05:00,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617,0,0.0,0.0,22.28900001525879,
1928-12-18 00:00:00-05:00,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0,0.0,0.0,22.319800033569337,
1928-12-19 00:00:00-05:00,22.979999542236328,22.979999542236328,22.979999542236328,22.979999542236328,0,0.0,0.0,22.356600036621092,
1928-12-20 00:00:00-05:00,23.06999969482422,23.06999969482422,23.06999969482422,23.06999969482422,0,0.0,0.0,22.391400032043457,
1928-12-21 00:00:00-05:00,23.32999992370605,23.32999992370605,23.32999992370605,23.32999992370605,0,0.0,0.0,22.434400024414064,
1928-12-24 00:00:00-05:00,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344,0,0.0,0.0,22.480800056457518,
1928-12-26 00:00:00-05:00,23.440000534057617,23.440000534057617,23.440000534057617,23.440000534057617,0,0.0,0.0,22.52240005493164,
1928-12-27 00:00:00-05:00,23.63999938964844,23.63999938964844,23.63999938964844,23.63999938964844,0,0.0,0.0,22.566600036621093,
1928-12-28 00:00:00-05:00,23.979999542236328,23.979999542236328,23.979999542236328,23.979999542236328,0,0.0,0.0,22.618000030517578,
1928-12-31 00:00:00-05:00,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0,0.0,0.0,22.677000045776367,
1929-01-02 00:00:00-05:00,24.809999465942383,24.809999465942383,24.809999465942383,24.809999465942383,0,0.0,0.0,22.750600051879882,
1929-01-03 00:00:00-05:00,24.86000061035156,24.86000061035156,24.86000061035156,24.86000061035156,0,0.0,0.0,22.822600059509277,
1929-01-04 00:00:00-05:00,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,0,0.0,0.0,22.89580005645752,
1929-01-07 00:00:00-05:00,24.25,24.25,24.25,24.25,0,0.0,0.0,22.95860004425049,20.115250015258788
1929-01-08 00:00:00-05:00,24.170000076293945,24.170000076293945,24.170000076293945,24.170000076293945,0,0.0,0.0,23.01180004119873,20.1478000164032
1929-01-09 00:00:00-05:00,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0,0.0,0.0,23.069600067138673,20.181700019836427
1929-01-10 00:00:00-05:00,24.57999992370605,24.57999992370605,24.57999992370605,24.57999992370605,0,0.0,0.0,23.126800079345703,20.216000022888185
1929-01-14 00:00:00-05:00,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,0,0.0,0.0,23.182800064086916,20.25120002746582
1929-01-15 00:00:00-05:00,24.229999542236328,24.229999542236328,24.229999542236328,24.229999542236328,0,0.0,0.0,23.230600051879883,20.284850025177
1929-01-16 00:00:00-05:00,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0,0.0,0.0,23.282600059509278,20.320800018310546
1929-01-17 00:00:00-05:00,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,0,0.0,0.0,23.340200080871583,20.357500019073488
1929-01-18 00:00:00-05:00,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672,0,0.0,0.0,23.396600074768067,20.39400002479553
1929-01-22 00:00:00-05:00,25.06999969482422,25.06999969482422,25.06999969482422,25.06999969482422,0,0.0,0.0,23.45820007324219,20.431450023651124
1929-01-23 00:00:00-05:00,25.21999931335449,25.21999931335449,25.21999931335449,25.21999931335449,0,0.0,0.0,23.524400062561035,20.47110001564026
